"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
2.7700000000000102,1.5651486043620808,180.00999450683594,173.67999267578125,4.36882374656e+12,176.98,179.75,"yfinance_lib","NVDA","2025-12-01T16:49:44.314149",86162436,"2025-12-01",16
