"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-6.02099,"the-sandbox",366426888,"The Sandbox",0.140223,186,"coingecko","SAND","2025-12-06T01:45:36.568149",32015326,"2025-12-06",1
-5.9841,"conflux-token",364046537,"Conflux",0.070539,187,"coingecko","CFX","2025-12-06T01:45:36.568156",14350014,"2025-12-06",1
