"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-4.33601,"polygon-pos-bridged-weth-polygon-pos",282908970,"Polygon PoS Bridged WETH (Polygon POS)",3023.82,226,"coingecko","WETH","2025-12-06T01:42:40.180500",12392533,"2025-12-06",1
-0.32714,"layerzero",282462525,"LayerZero",1.39,227,"coingecko","ZRO","2025-12-06T01:42:40.180507",28500859,"2025-12-06",1
