"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-3.48507,"mantle-staked-ether",722655770,"Mantle Staked Ether",3272.12,116,"coingecko","METH","2025-12-05T21:12:55.071247",4760406,"2025-12-05",21
-7.57843,"story-2",721583759,"Story",2.17,117,"coingecko","IP","2025-12-05T21:12:55.071254",25958884,"2025-12-05",21
