"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-3.64406,"sei-network",853536462,"Sei",0.133967,108,"coingecko","SEI","2025-12-05T04:36:06.459182",66754087,"2025-12-05",4
0.02028,"first-digital-usd",842828416,"First Digital USD",0.997806,109,"coingecko","FDUSD","2025-12-05T04:36:06.459189",857386411,"2025-12-05",4
