"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-1.60623,"astherus-staked-bnb",283546268,"Aster Staked BNB",946.54,228,"coingecko","ASBNB","2025-12-05T11:40:25.396951",91612,"2025-12-05",11
-0.06963,"frax",281591496,"Legacy Frax Dollar",0.993201,229,"coingecko","FRAX","2025-12-05T11:40:25.396958",587521,"2025-12-05",11
