"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
4.1101,"l2-standard-bridged-weth-base",611190569,"L2 Standard Bridged WETH (Base)",3158.31,133,"coingecko","WETH","2025-12-08T10:14:16.177712",879754233,"2025-12-08",10
0.54116,"beldex",599786205,"Beldex",0.085932,134,"coingecko","BDX","2025-12-08T10:14:16.177719",10086351,"2025-12-08",10
