"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-4.773,3193.33,3000.27,3014.06,"binance","ETHUSDT","2025-12-05T17:26:42.355939",539421.3341,"2025-12-05",17
