"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
3.39966,"mantle-staked-ether",743853094,"Mantle Staked Ether",3399.33,116,"coingecko","METH","2025-12-08T11:53:58.573515",4899799,"2025-12-08",11
3.0712,"arbitrum-bridged-wbtc-arbitrum-one",742066828,"Arbitrum Bridged WBTC (Arbitrum One)",91770,117,"coingecko","WBTC","2025-12-08T11:53:58.573522",242862895,"2025-12-08",11
