"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-3.0375,"dash",583905868,"Dash",46.76,137,"coingecko","DASH","2025-12-02T20:30:44.435661",132083790,"2025-12-02",20
11.39873,"injective-protocol",577165695,"Injective",5.77,138,"coingecko","INJ","2025-12-02T20:30:44.435667",80745335,"2025-12-02",20
