"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
9.94695,"swissborg",297651976,"SwissBorg",0.303176,221,"coingecko","BORG","2025-12-02T20:38:21.788227",1043945,"2025-12-02",20
4.55439,"zksync",297079803,"ZKsync",0.03555718,223,"coingecko","ZK","2025-12-02T20:38:21.788233",32315650,"2025-12-02",20
