"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
7.858,0.03239,0.0295,0.03198,"binance","ENJUSDT","2025-12-03T12:16:06.733857",14150199.5,"2025-12-03",12
