"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
16.07228,"spx6900",655760834,"SPX6900",0.706071,124,"coingecko","SPX","2025-12-02T15:11:23.895722",36395089,"2025-12-02",15
8.1292,"fetch-ai",650751235,"Artificial Superintelligence Alliance",0.249885,125,"coingecko","FET","2025-12-02T15:11:23.895729",94169358,"2025-12-02",15
