"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.34283,"newton-project",478089032,"AB",0.00530657,158,"coingecko","AB","2025-12-07T13:15:21.253321",13111689,"2025-12-07",13
0.38113,"gteth",469060972,"GTETH",3044.02,159,"coingecko","GTETH","2025-12-07T13:15:21.253328",75494,"2025-12-07",13
