"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-0.33,0.1409,0.13844,0.13906,"binance","DOGEUSDT","2025-12-07T13:14:13.005003",275082070,"2025-12-07",13
