"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
1.035,0.00794,0.00743,0.00781,"binance","RVNUSDT","2025-12-06T15:46:06.154005",79310761.2,"2025-12-06",15
