"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
0.4899966430664051,0.43934066445477016,112.08999633789062,110.79000091552734,8.9396641792e+11,111.53,112.0199966430664,"yfinance_lib","WMT","2025-12-02T20:02:53.588136",11803183,"2025-12-02",20
