"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-6.8300048828125455,-1.0540944336465075,645.2949829101562,637.760009765625,1.615960604672e+12,647.95,641.1199951171875,"yfinance_lib","META","2025-12-01T20:19:38.588639",8093833,"2025-12-01",20
