"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
3.36635,"kaspa",1530986731,"Kaspa",0.057157,71,"coingecko","KAS","2025-12-04T03:49:08.557708",46196055,"2025-12-04",3
