"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
10.61026,"fartcoin",399867685,"Fartcoin",0.399623,176,"coingecko","FARTCOIN","2025-12-08T14:04:33.442501",206225909,"2025-12-08",14
