"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-8.83488,"doublezero",369216171,"DoubleZero",0.106432,183,"coingecko","2Z","2025-12-01T19:56:36.719437",22533749,"2025-12-01",19
-9.87912,"sweth",365235988,"Swell Ethereum",3010.44,184,"coingecko","SWETH","2025-12-01T19:56:36.719444",37748,"2025-12-01",19
