"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-1.4841,"apenft",368118631,"AINFT",3.71854e-7,192,"coingecko","NFT","2025-12-03T20:09:57.963447",72230036,"2025-12-03",20
6.00854,"benqi-liquid-staked-avax",365087318,"BENQI Liquid Staked AVAX",17.84,193,"coingecko","SAVAX","2025-12-03T20:09:57.963454",1642077,"2025-12-03",20
