"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-2.699998474121088,-2.4691344070608947,106.83499908447266,106.56999969482422,4.5191053312e+11,109.35,106.6500015258789,"yfinance_lib","NFLX","2025-12-03T14:30:38.595477",1276376,"2025-12-03",14
