"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.49886,"sei-network",879623415,"Sei",0.138046,108,"coingecko","SEI","2025-12-04T18:04:14.604156",66283785,"2025-12-04",18
-0.0188,"first-digital-usd",852631093,"First Digital USD",0.997513,109,"coingecko","FDUSD","2025-12-04T18:04:14.604163",905318559,"2025-12-04",18
