"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-8.789,0.1271,0.1149,0.1152,"binance","KAVAUSDT","2025-12-01T12:27:46.224345",8017976.9,"2025-12-01",12
