"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-4.14791,"wrapped-steth",1.2255952048e+10,"Wrapped stETH",3688.25,14,"coingecko","WSTETH","2025-12-06T08:50:09.474502",39562672,"2025-12-06",8
-0.1809,"bitcoin-cash",1.1434047447e+10,"Bitcoin Cash",572.84,15,"coingecko","BCH","2025-12-06T08:50:09.474509",360786235,"2025-12-06",8
