"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
0.384,0.2886,0.284,0.2878,"binance","TRXUSDT","2025-12-06T08:30:02.128117",243427831.5,"2025-12-06",8
