"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-7.194,0.0289,0.0227,0.0258,"binance","NULSUSDT","2025-12-05T00:39:44.486971",6282246,"2025-12-05",0
