"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-2.478,0.00815,0.00784,0.00787,"binance","ANKRUSDT","2025-11-30T22:04:06.523194",57600113.6,"2025-11-30",22
