"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-10.17935,"gala",322302822,"GALA",0.00688214,205,"coingecko","GALA","2025-12-01T04:24:55.759331",49539986,"2025-12-01",4
-14.14495,"fasttoken",312558384,"Fasttoken",0.720611,206,"coingecko","FTN","2025-12-01T04:24:55.759401",2132021,"2025-12-01",4
