"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
12.180021972656277,1.8411896622460475,673.72998046875,662.4149780273438,1.698104737792e+12,661.53,673.7100219726562,"yfinance_lib","META","2025-12-05T17:30:31.549587",9963594,"2025-12-05",17
