"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.09364,"crvusd",263264252,"crvUSD",0.99999,235,"coingecko","CRVUSD","2025-12-06T21:39:18.023884",11950568,"2025-12-06",21
2.84364,"1inch",262562351,"1INCH",0.187219,237,"coingecko","1INCH","2025-12-06T21:39:18.023891",26926038,"2025-12-06",21
