"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.62646,"shiba-inu",4684519473,"Shiba Inu",0.00000795,34,"coingecko","SHIB","2025-12-02T06:02:00.891148",128838363,"2025-12-02",6
-0.04115,"dai",4414046682,"Dai",0.999056,35,"coingecko","DAI","2025-12-02T06:02:00.891154",141401440,"2025-12-02",6
