"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-0.908,0.1564,0.1502,0.1528,"binance","ZRXUSDT","2025-12-04T05:52:07.959518",2947301,"2025-12-04",5
