"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-11.22991,"story-2",754453200,"Story",2.28,114,"coingecko","IP","2025-12-01T23:40:39.330084",68120452,"2025-12-01",23
