"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
0.18999847412109716,0.16606806583436515,114.69000244140625,113.16310119628906,9.14555928576e+11,114.41,114.5999984741211,"yfinance_lib","WMT","2025-12-04T18:52:35.086378",14077256,"2025-12-04",18
