"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-3.22962,"immutable-x",240935345,"Immutable",0.295605,245,"coingecko","IMX","2025-12-05T13:26:23.784098",14451325,"2025-12-05",13
-1.21929,"reallink",240118878,"RealLink",0.079589,246,"coingecko","REAL","2025-12-05T13:26:23.784105",7631387,"2025-12-05",13
