"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.27322,"dash",617988835,"Dash",49.63,131,"coingecko","DASH","2025-12-05T13:18:21.367487",165126865,"2025-12-05",13
-4.05077,"aerodrome-finance",613205506,"Aerodrome Finance",0.679745,132,"coingecko","AERO","2025-12-05T13:18:21.367494",57703665,"2025-12-05",13
