"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-4.09896,"jito-staked-sol",1926855086,"Jito Staked SOL",170.33,61,"coingecko","JITOSOL","2025-12-05T13:26:45.360642",19213611,"2025-12-05",13
-6.92141,"internet-computer",1915316543,"Internet Computer",3.54,62,"coingecko","ICP","2025-12-05T13:26:45.360649",72757553,"2025-12-05",13
