"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-4.596,0.00815,0.00763,0.00768,"binance","RVNUSDT","2025-12-05T14:38:47.731938",56560694.3,"2025-12-05",14
